Date,Open,High,Low,Close,Adj Close,Volume
2020-03-09,261.950012,262.549988,251.199997,253.699997,248.864349,3099067
2020-03-11,253.750000,258.450012,243.100006,245.199997,240.526367,4067938
2020-03-12,232.699997,232.699997,208.800003,212.750000,208.694885,4797165
2020-03-13,200.699997,248.949997,184.250000,242.250000,237.632599,7737989
2020-03-16,230.000000,231.350006,220.649994,223.250000,218.994751,3538109
2020-03-17,226.050003,229.800003,212.250000,214.899994,210.803894,3410327
2020-03-18,220.850006,223.800003,200.100006,214.649994,210.558655,5171714
2020-03-19,203.800003,219.449997,198.199997,203.850006,199.964523,6592083
2020-03-20,205.449997,215.600006,200.100006,209.649994,205.653961,3928083
2020-03-23,200.000000,200.000000,180.350006,181.600006,178.138626,3925056
2020-03-24,192.500000,192.500000,173.600006,183.350006,179.855270,4545274
2020-03-25,179.699997,195.199997,176.399994,189.949997,186.329453,3639108
2020-03-26,191.649994,201.000000,185.199997,192.850006,189.174194,6049159
2020-03-27,199.000000,211.649994,195.000000,196.050003,192.313187,6482084
2020-03-30,191.800003,195.000000,185.500000,186.949997,183.386642,2419781
2020-03-31,192.899994,198.500000,188.100006,196.949997,193.196030,2918556
2020-04-01,195.500000,195.500000,185.300003,186.600006,183.043320,2480900
2020-04-03,187.500000,188.000000,175.000000,175.550003,172.203934,3410477
2020-04-07,184.800003,187.199997,177.649994,186.350006,182.798080,3608366
2020-04-08,183.449997,194.500000,180.800003,182.899994,179.413834,3804368
2020-04-09,187.750000,190.000000,183.750000,187.699997,184.122345,2979988
2020-04-13,187.649994,188.850006,183.100006,183.550003,180.051453,2181525
2020-04-15,187.449997,191.899994,180.250000,182.300003,178.825272,3427072
2020-04-16,182.300003,189.800003,180.300003,188.600006,185.005203,2923051
2020-04-17,195.050003,198.000000,186.399994,193.300003,189.615616,4596208
2020-04-20,194.399994,197.300003,190.100006,192.550003,188.879898,3386549
2020-04-21,188.949997,188.949997,183.000000,184.899994,181.375702,2858972
2020-04-22,185.100006,189.500000,181.399994,188.600006,185.005203,3433220
2020-04-23,188.250000,189.899994,185.250000,186.800003,183.239502,3408851
2020-04-24,184.500000,184.500000,179.000000,179.699997,176.274826,4049624
2020-04-27,182.899994,183.500000,180.500000,180.850006,177.402908,1826256
2020-04-28,181.600006,185.199997,181.300003,184.300003,180.787155,2078231
2020-04-29,185.300003,191.699997,183.800003,190.000000,186.378510,2679334
2020-04-30,194.000000,195.750000,189.800003,190.399994,186.770874,2845074
2020-05-04,184.699997,184.699997,178.000000,178.800003,175.391983,3893150
2020-05-05,181.399994,181.800003,168.850006,170.500000,167.250183,4880237
2020-05-06,171.449997,173.350006,166.550003,171.050003,167.789703,4496935
2020-05-07,171.250000,172.699997,167.199997,170.699997,167.446365,1969788
2020-05-08,173.000000,173.600006,166.149994,166.699997,163.522614,3593054
2020-05-11,169.000000,169.000000,165.000000,165.449997,162.296432,2884960
2020-05-12,164.800003,168.449997,160.899994,166.699997,163.522614,3795172
2020-05-13,178.899994,178.899994,170.500000,174.100006,170.781570,3865421
2020-05-14,171.500000,171.800003,167.550003,167.949997,164.748795,2594684
2020-05-15,167.949997,168.699997,164.750000,166.399994,163.228333,1795879
2020-05-18,166.800003,166.800003,155.000000,155.399994,152.437988,3753668
2020-05-19,157.899994,157.899994,152.500000,152.850006,149.936615,3782111
2020-05-20,153.350006,155.149994,151.199997,153.449997,150.525162,3367090
2020-05-21,153.600006,156.199997,151.600006,151.949997,149.053757,2922038
2020-05-22,152.899994,155.600006,149.550003,150.850006,147.974731,5609931
2020-05-26,153.000000,153.300003,150.300003,151.399994,148.514236,3441167
2020-05-27,152.000000,160.800003,150.750000,158.600006,155.577011,3610636
2020-05-28,159.899994,162.449997,156.800003,158.300003,155.282730,4928633
2020-05-29,156.000000,161.850006,155.399994,160.300003,157.244614,8809780
2020-06-01,164.000000,171.250000,163.449997,170.050003,166.808762,5423451
2020-06-02,170.300003,171.250000,167.250000,170.250000,167.004944,4434379
2020-06-03,172.050003,179.899994,172.050003,174.850006,171.517273,5534474
2020-06-04,175.000000,177.600006,171.550003,174.050003,170.732529,3766966
2020-06-05,176.850006,189.800003,176.000000,187.800003,184.220444,10714150
2020-06-08,197.699997,197.699997,185.800003,186.800003,183.239502,7040658
2020-06-09,189.000000,190.949997,183.500000,184.449997,180.934296,4684935
2020-06-10,185.149994,189.000000,183.899994,187.800003,184.220444,3028053
2020-06-11,188.149994,190.350006,176.399994,177.199997,173.822479,4351401
2020-06-12,170.699997,180.100006,170.000000,179.250000,175.833405,5468766
2020-06-15,178.000000,178.000000,172.000000,174.050003,170.732529,3319363
2020-06-16,177.600006,178.800003,169.500000,172.850006,169.555405,5370198
2020-06-17,171.850006,176.199997,169.250000,173.000000,169.702530,3732953
2020-06-18,172.600006,180.500000,171.199997,179.699997,176.274826,6702036
2020-06-19,null,null,null,null,null,null
2020-06-22,185.000000,191.699997,184.600006,187.750000,184.171387,5823394
2020-06-23,189.699997,193.000000,187.750000,192.449997,188.781799,7069133
2020-06-24,193.649994,194.800003,183.949997,184.600006,181.081436,3879718
2020-06-25,182.000000,186.800003,180.399994,185.250000,181.719040,3286552
2020-06-26,187.899994,188.600006,183.750000,184.600006,181.081436,4110491
2020-06-29,183.600006,183.600006,178.550003,179.300003,175.882462,2342711
2020-06-30,181.250000,182.800003,177.250000,178.399994,174.999603,3009986
2020-07-01,179.699997,185.399994,178.850006,184.800003,181.277618,2367244
2020-07-02,185.449997,188.000000,184.050003,185.449997,181.915222,2055364
2020-07-03,null,null,null,null,null,null
2020-07-06,185.600006,189.750000,185.600006,188.050003,184.465683,4818914
2020-07-07,187.750000,189.100006,184.050003,188.550003,184.956146,2944832
2020-07-08,188.550003,197.399994,188.550003,191.949997,188.291336,7067524
2020-07-09,192.500000,200.899994,192.500000,199.100006,195.305069,6589966
2020-07-10,198.000000,202.500000,195.000000,195.649994,191.920807,5146539
2020-07-13,198.300003,199.750000,191.649994,192.600006,188.928955,4530405
2020-07-14,192.500000,192.500000,184.649994,186.100006,182.552841,2646160
2020-07-15,188.500000,190.000000,183.000000,183.850006,180.345734,4007831
2020-07-16,185.000000,186.899994,181.600006,186.199997,182.650940,3327072
2020-07-17,186.600006,189.500000,185.000000,188.300003,184.710907,2276811
2020-07-20,190.000000,193.100006,188.699997,190.649994,187.016113,3615996
2020-07-21,192.149994,196.199997,191.550003,194.350006,190.645599,2873043
2020-07-22,195.149994,196.600006,190.050003,192.000000,188.340393,3019292
2020-07-23,193.000000,199.000000,191.250000,198.300003,194.520309,3132180
2020-07-24,195.350006,196.350006,190.699997,191.899994,188.242279,3518718
2020-07-27,193.350006,193.350006,186.600006,187.149994,183.582825,2330295
2020-07-28,188.000000,190.500000,185.800003,189.449997,185.838989,2024779
2020-07-29,187.800003,195.199997,187.050003,191.199997,187.555634,3007739
2020-07-30,192.000000,193.500000,186.050003,186.550003,182.994263,2121883
2020-07-31,188.100006,194.899994,186.850006,191.449997,187.800873,6250526
2020-08-03,194.000000,194.500000,190.149994,192.100006,188.438492,3185200
2020-08-04,192.699997,193.850006,190.500000,191.649994,187.997055,1938112
2020-08-05,192.350006,196.850006,191.050003,191.500000,187.849915,5823357
2020-08-06,192.550003,194.399994,190.350006,190.949997,187.310394,3957035
2020-08-07,191.800003,192.050003,189.600006,190.649994,187.016113,1790261
2020-08-10,191.750000,195.399994,191.550003,193.800003,190.106079,2556045
2020-08-11,195.399994,196.800003,193.600006,195.100006,191.381302,2072849
2020-08-12,196.100006,204.250000,194.600006,203.350006,199.474060,10970780
2020-08-13,205.500000,207.399994,200.750000,201.850006,198.002640,4484502
2020-08-14,203.000000,204.000000,194.649994,196.449997,192.705566,3385513
2020-08-17,198.600006,198.699997,191.500000,193.050003,189.370377,2340139
2020-08-18,193.300003,195.750000,191.800003,195.100006,191.381302,1997011
2020-08-19,196.000000,200.199997,196.000000,197.100006,193.343185,2314996
2020-08-20,194.050003,196.300003,193.000000,194.699997,190.988922,2750996
2020-08-21,198.000000,201.500000,197.500000,198.350006,194.569351,2789851
2020-08-24,200.250000,202.750000,198.699997,201.399994,197.561218,2098220
2020-08-25,204.000000,208.500000,203.000000,208.000000,204.035416,5038003
2020-08-26,208.000000,210.350006,206.050003,209.850006,205.850159,4326815
2020-08-27,210.100006,216.600006,210.100006,215.750000,211.637695,3681137
2020-08-28,216.500000,225.899994,216.500000,224.850006,220.564255,6095877
2020-08-31,231.149994,232.000000,210.350006,212.149994,208.106308,5392489
2020-09-01,212.149994,218.899994,211.600006,218.100006,213.942917,4764399
2020-09-02,218.399994,219.000000,212.399994,216.199997,212.079117,1596995
2020-09-03,217.800003,218.149994,212.399994,213.149994,209.087250,1237258
2020-09-04,209.350006,212.300003,205.850006,206.649994,202.711136,3073929
2020-09-07,206.199997,209.550003,205.399994,207.899994,203.937317,2538706
2020-09-08,207.899994,209.449997,203.000000,204.000000,200.111664,1253472
2020-09-09,200.550003,202.000000,192.699997,194.899994,191.185104,2666924
2020-09-10,197.899994,201.399994,195.250000,198.149994,194.373154,4073948
2020-09-11,198.300003,203.800003,197.000000,202.699997,198.836441,2162995
2020-09-14,206.199997,206.199997,197.500000,198.550003,194.765549,2207845
2020-09-15,199.649994,201.000000,197.149994,200.149994,196.335037,2770830
2020-09-16,199.899994,200.000000,196.300003,198.250000,194.471252,1817103
2020-09-17,197.000000,198.000000,195.050003,195.500000,191.773666,2136423
2020-09-18,195.750000,197.149994,189.949997,192.600006,188.928955,3399860
2020-09-21,193.000000,193.500000,184.300003,185.800003,182.258560,4120225
2020-09-22,186.000000,188.250000,181.199997,186.149994,182.601883,2279091
2020-09-23,188.800003,188.800003,181.000000,183.800003,180.296692,1726374
2020-09-24,181.149994,181.449997,175.550003,176.449997,173.086777,1696978
2020-09-25,179.050003,182.750000,176.250000,182.199997,178.727173,3469104
2020-09-28,184.250000,188.000000,183.600006,187.300003,183.729965,1418789
2020-09-29,188.600006,188.949997,183.300003,185.000000,181.473816,2247673
2020-09-30,185.000000,186.800003,182.399994,185.399994,181.866180,1481029
2020-10-01,187.699997,191.100006,187.000000,190.350006,186.721848,1732791
2020-10-05,191.800003,193.699997,187.100006,188.750000,185.152328,2818550
2020-10-06,190.550003,192.100006,188.300003,191.600006,187.948013,1158964
2020-10-07,192.800003,193.000000,189.100006,190.649994,187.016113,1314395
2020-10-08,191.550003,195.699997,190.600006,191.500000,187.849915,1779378
2020-10-09,191.500000,198.699997,190.600006,198.250000,194.471252,2362957
2020-10-12,200.050003,205.850006,197.250000,198.649994,194.863632,2627770
2020-10-13,198.699997,200.000000,194.500000,195.649994,191.920807,1874087
2020-10-14,194.050003,200.899994,193.050003,200.050003,196.236954,1386548
2020-10-15,200.949997,202.500000,192.000000,192.850006,189.174194,3663733
2020-10-16,194.800003,196.649994,191.699997,195.800003,192.067963,1654948
2020-10-19,196.500000,204.699997,196.449997,204.050003,200.160706,2156419
2020-10-20,200.000000,204.399994,200.000000,203.000000,199.130722,2855726
2020-10-21,204.949997,207.350006,198.949997,203.850006,199.964523,2970758
2020-10-22,201.800003,204.550003,201.050003,203.300003,199.425003,2021750
2020-10-23,203.800003,205.649994,201.550003,202.750000,198.885483,1175440
2020-10-26,202.100006,204.050003,195.699997,196.750000,192.999847,1682983
2020-10-27,196.250000,197.500000,192.350006,194.600006,190.890839,2166319
2020-10-28,195.300003,195.300003,189.050003,190.500000,186.868973,2671270
2020-10-29,189.100006,190.750000,186.000000,188.800003,185.201385,2430067
2020-10-30,189.500000,191.899994,186.250000,189.250000,185.642807,2520183
2020-11-02,192.449997,197.199997,190.050003,196.000000,192.264145,1847654
2020-11-03,198.300003,205.750000,197.750000,204.750000,200.847366,2779730
2020-11-04,204.399994,209.000000,198.100006,207.050003,203.103531,5225212
2020-11-05,214.500000,220.949997,214.500000,218.699997,214.531464,12147690
2020-11-06,219.000000,221.800003,217.050003,219.050003,214.874802,5730486
2020-11-09,221.149994,222.750000,217.050003,219.500000,215.316223,2275379
2020-11-10,222.350006,234.949997,222.350006,231.699997,227.283676,5550816
2020-11-11,232.899994,239.300003,227.850006,234.199997,229.736023,4531715
2020-11-12,232.100006,233.199997,225.750000,226.800003,222.477081,2048545
2020-11-13,225.500000,230.649994,220.149994,229.550003,225.174667,3386679
2020-11-14,232.399994,232.949997,227.699997,229.649994,225.272751,627733
2020-11-17,231.949997,241.500000,231.100006,240.199997,235.621674,5570949
2020-11-18,240.000000,252.899994,238.050003,252.050003,247.245804,4947827
2020-11-19,247.500000,251.750000,239.000000,239.750000,235.180252,5483543
2020-11-20,241.199997,245.399994,234.000000,242.800003,238.172119,3775748
2020-11-23,243.199997,246.100006,238.050003,238.699997,234.150253,3705630
2020-11-24,240.899994,245.000000,239.449997,243.850006,239.202103,2958818
2020-11-25,244.199997,249.800003,241.649994,243.149994,238.515442,3557909
2020-11-26,244.399994,246.100006,240.300003,245.449997,240.771606,2935543
2020-11-27,246.000000,246.000000,242.000000,244.300003,239.643524,2470768
2020-12-01,244.800003,248.899994,244.250000,248.050003,243.322052,2940787
2020-12-02,248.649994,250.800003,244.100006,246.800003,242.095871,3139106
2020-12-03,249.000000,259.000000,248.050003,256.350006,251.463852,4348434
2020-12-04,256.500000,264.200012,253.750000,263.450012,258.428528,4913756
2020-12-07,263.450012,271.350006,263.100006,269.700012,264.559387,3212445
2020-12-08,270.350006,273.649994,265.200012,271.950012,266.766510,4336216
2020-12-09,272.000000,274.850006,269.250000,270.350006,265.196991,3102170
2020-12-10,269.450012,270.799988,265.549988,269.600006,264.461304,1757355
2020-12-11,270.000000,276.149994,270.000000,272.450012,267.256989,3745846
2020-12-14,273.399994,276.299988,272.450012,274.250000,269.022675,1377776
2020-12-15,274.250000,274.250000,268.299988,270.600006,265.442230,1833421
2020-12-16,272.200012,273.549988,268.549988,269.450012,264.314148,1152799
2020-12-17,270.399994,272.100006,266.799988,267.600006,262.499420,5563140
2020-12-18,267.700012,271.899994,264.899994,271.399994,266.226990,1044431
2020-12-21,267.299988,269.000000,251.100006,254.600006,249.747208,2450581
2020-12-22,254.000000,258.549988,248.149994,257.549988,252.640961,1799859
2020-12-23,257.600006,263.850006,255.500000,263.049988,258.036133,1610796
2020-12-24,264.600006,268.799988,264.600006,266.750000,261.665619,2008059
2020-12-28,268.250000,275.850006,268.250000,275.149994,269.905487,1468835
2020-12-29,276.200012,279.750000,274.700012,277.899994,272.603088,2116003
2020-12-30,277.850006,278.500000,272.600006,276.850006,271.573120,1535034
2020-12-31,275.000000,277.250000,272.549988,274.750000,269.513123,1025892
2021-01-01,275.000000,280.000000,274.600006,279.350006,274.025452,1108133
2021-01-04,281.200012,283.850006,277.950012,281.049988,275.693024,1372085
2021-01-05,278.700012,282.399994,277.100006,281.750000,276.379700,1142427
2021-01-06,283.450012,289.049988,281.399994,284.899994,279.469666,1726384
2021-01-07,289.299988,291.799988,287.000000,287.750000,282.265350,2099771
2021-01-08,289.500000,291.450012,285.100006,286.000000,280.548706,3926496
2021-01-11,287.700012,287.700012,279.549988,282.350006,276.968262,4073742
2021-01-12,280.450012,293.750000,278.049988,292.649994,287.071930,1746594
2021-01-13,295.399994,308.049988,294.600006,306.700012,300.854156,5580280
2021-01-14,306.700012,309.250000,303.799988,307.200012,301.344635,2019376
2021-01-15,307.399994,310.799988,301.500000,303.799988,298.009399,1961492
2021-01-18,303.250000,308.649994,292.200012,294.100006,288.494324,1927984
2021-01-19,297.700012,302.500000,296.350006,298.600006,292.908539,1824652
2021-01-20,299.750000,304.600006,296.899994,302.549988,296.783234,1218399
2021-01-21,304.250000,305.250000,291.700012,294.950012,289.328125,1631609
2021-01-22,296.000000,298.000000,282.399994,283.750000,278.341583,3012844
2021-01-25,284.450012,288.100006,277.000000,280.899994,275.545898,2211836
2021-01-27,280.899994,284.750000,272.750000,275.600006,270.346924,1657278
2021-01-28,275.600006,283.350006,269.549988,282.399994,277.017303,3304951
2021-01-29,285.100006,290.500000,279.049988,282.049988,276.673981,2649885
2021-02-01,284.549988,315.000000,282.750000,311.100006,305.170288,4188552
2021-02-02,314.700012,337.399994,314.700012,333.200012,326.849060,7705951
2021-02-03,333.649994,339.799988,325.649994,335.850006,329.448547,4339530
2021-02-04,335.000000,358.000000,331.299988,355.100006,348.331635,6525979
2021-02-05,386.000000,408.350006,385.200012,393.049988,385.558258,10611010
2021-02-08,398.950012,407.750000,394.649994,396.850006,389.285858,4342929
2021-02-09,397.399994,403.450012,389.100006,394.700012,387.176849,2962547
2021-02-10,394.700012,397.750000,388.000000,392.049988,384.577332,2172808
2021-02-11,392.049988,396.899994,388.250000,390.149994,382.713531,1639684
2021-02-12,390.899994,399.350006,385.600006,393.200012,385.705414,2893519
2021-02-15,397.350006,409.399994,395.649994,407.049988,399.291412,5056823
2021-02-16,411.700012,415.799988,400.350006,402.299988,394.631958,4688838
2021-02-17,403.799988,414.850006,400.149994,411.899994,404.048981,3702956
2021-02-18,423.500000,426.450012,413.700012,415.000000,407.089905,4282027
2021-02-19,415.049988,415.200012,395.000000,399.350006,391.738190,2522526
2021-02-22,401.000000,401.000000,385.600006,389.549988,382.124969,2153806
2021-02-23,392.000000,399.649994,389.000000,395.649994,388.108704,2983180
2021-02-24,396.649994,415.000000,395.200012,406.149994,398.408569,8877865
2021-02-25,411.000000,414.899994,406.600006,407.250000,399.487610,3106526
2021-02-26,400.399994,401.049988,387.000000,390.200012,382.762604,3380726
2021-03-01,395.799988,397.700012,391.000000,395.000000,387.471100,2734816
2021-03-02,395.700012,399.500000,390.600006,393.950012,386.441132,2814051
2021-03-03,396.700012,408.899994,395.600006,405.049988,397.329529,3181847
2021-03-04,399.799988,403.450012,394.600006,395.799988,388.255859,2821990
2021-03-05,395.000000,395.000000,378.200012,383.799988,376.484558,4755324
2021-03-08,388.600006,393.399994,386.399994,389.549988,382.124969,2954060
2021-03-09,393.049988,394.799988,382.350006,387.500000,380.114044,1339692
2021-03-10,391.399994,392.799988,385.700012,387.500000,380.114044,1707269
2021-03-12,391.049988,393.149994,377.500000,381.200012,373.934143,2095957
2021-03-15,382.000000,385.899994,369.299988,383.700012,376.386505,3143476
2021-03-16,385.799988,387.500000,376.149994,378.450012,371.236572,1798655
2021-03-17,378.399994,379.600006,366.000000,368.049988,361.034760,1301487
2021-03-18,370.899994,375.000000,361.100006,366.600006,359.612427,1568523
2021-03-19,363.350006,372.799988,357.350006,371.100006,364.026672,2274732
2021-03-22,372.700012,372.700012,363.500000,367.049988,360.053833,1197955
2021-03-23,368.700012,377.700012,367.100006,372.500000,365.399963,3425811
2021-03-24,368.899994,369.200012,358.600006,359.899994,353.040131,1662784
2021-03-25,359.899994,360.799988,345.000000,355.149994,348.380646,4039244
2021-03-26,360.000000,362.000000,354.700012,357.100006,350.293518,1648561
2021-03-30,360.649994,364.200012,356.350006,361.100006,354.217255,1544258
2021-03-31,361.100006,367.899994,358.200012,364.350006,357.405304,2608055
2021-04-01,366.649994,371.799988,363.000000,370.549988,363.487122,1939410
2021-04-05,366.000000,368.950012,349.100006,353.649994,346.909241,3261535
2021-04-06,355.000000,357.000000,349.299988,350.549988,343.868347,2255552
2021-04-07,351.000000,363.200012,347.899994,358.450012,351.617767,2318862
2021-04-08,361.100006,363.450012,354.350006,355.600006,348.822083,2298645
2021-04-09,355.000000,364.500000,351.100006,353.049988,346.320679,2032207
2021-04-12,344.000000,344.649994,322.549988,328.799988,322.532898,5872031
2021-04-13,331.000000,342.250000,330.649994,340.950012,334.451324,2107512
2021-04-15,341.200012,347.600006,335.850006,342.399994,335.873688,3576685
2021-04-16,343.700012,345.450012,338.700012,339.899994,333.421326,2949986
2021-04-19,328.000000,332.149994,321.149994,331.250000,324.936218,2375620
2021-04-20,335.000000,339.799988,326.549988,329.600006,323.317657,2784525
2021-04-22,324.500000,337.350006,323.799988,336.600006,330.184235,3308502
2021-04-23,332.000000,339.950012,331.500000,336.450012,330.037109,2056875
2021-04-26,338.149994,347.200012,338.149994,344.350006,337.786530,3355835
2021-04-27,344.850006,354.799988,342.950012,352.899994,346.173553,3737338
2021-04-28,355.450012,364.200012,355.450012,363.299988,356.375305,3348589
2021-04-29,365.700012,369.899994,355.450012,359.250000,352.402527,4703255
2021-04-30,355.000000,362.450012,350.549988,353.450012,346.713074,3335513
2021-05-03,350.000000,352.350006,341.700012,350.450012,343.770264,2636599
2021-05-04,355.000000,362.750000,350.200012,351.600006,344.898346,2939675
2021-05-05,356.899994,357.600006,348.000000,355.350006,348.576874,2923596
2021-05-06,357.850006,359.399994,350.500000,355.500000,348.723999,2161771
2021-05-07,356.100006,362.149994,353.049988,358.200012,351.372559,1531067
2021-05-10,360.000000,367.000000,359.000000,361.799988,354.903900,2555563
2021-05-11,356.500000,366.250000,354.649994,364.450012,357.503418,3107271
2021-05-12,363.700012,373.399994,362.000000,367.850006,360.838593,3505968
2021-05-14,370.500000,372.600006,359.600006,360.500000,353.628693,3228608
2021-05-17,363.850006,385.500000,363.850006,383.399994,376.092194,8745463
2021-05-18,389.000000,392.500000,380.000000,382.350006,375.062225,5210220
2021-05-19,382.500000,389.500000,381.000000,384.250000,376.925995,4267872
2021-05-20,387.799988,388.000000,382.000000,384.549988,377.220276,1887433
2021-05-21,390.450012,404.399994,378.100006,401.100006,393.454834,9416849
2021-05-24,417.149994,418.899994,405.299988,412.049988,404.196106,6879567
2021-05-25,414.500000,415.799988,408.450012,412.250000,404.392303,2794577
2021-05-26,414.100006,418.700012,410.850006,413.549988,405.667511,2942741
2021-05-27,414.000000,428.950012,412.000000,425.299988,417.193573,3154678
2021-05-28,429.700012,433.600006,420.000000,422.049988,414.005493,4506252
2021-05-31,421.799988,426.000000,418.000000,424.250000,416.163574,1965311
2021-06-01,426.399994,435.200012,425.350006,432.600006,424.354431,3328821
2021-06-02,431.850006,437.899994,429.000000,437.200012,428.866760,2580545
2021-06-03,437.399994,442.000000,433.500000,439.649994,431.270050,1776953
2021-06-04,437.500000,441.850006,431.700012,433.600006,425.335388,1618456
2021-06-07,435.450012,437.350006,430.549988,432.399994,424.158234,996934
2021-06-08,432.500000,432.500000,423.799988,427.149994,419.008301,1995333
2021-06-09,428.000000,432.299988,418.149994,421.450012,413.416962,1375395
2021-06-10,424.549988,433.299988,422.500000,432.250000,424.011108,1082322
2021-06-11,435.000000,435.500000,425.250000,429.549988,421.362549,1273286
2021-06-14,427.399994,432.399994,416.799988,430.350006,422.147308,1310929
2021-06-15,430.000000,432.850006,428.350006,429.500000,421.313507,711897
2021-06-16,429.500000,432.649994,425.000000,425.950012,417.831207,821648
2021-06-17,420.500000,425.899994,416.700012,420.200012,412.190796,1133990
2021-06-18,424.299988,424.299988,402.649994,412.799988,404.931824,2301956
2021-06-21,406.950012,421.000000,400.299988,419.549988,411.553162,1650018
2021-06-22,423.250000,426.299988,417.399994,418.750000,410.768433,957968
2021-06-23,420.899994,424.750000,415.000000,418.899994,410.915558,1885815
2021-06-24,421.049988,422.700012,416.399994,417.100006,409.149872,1165768
2021-06-25,420.049988,430.950012,418.850006,428.750000,420.577820,1349402
2021-06-28,431.000000,433.000000,424.549988,426.649994,418.517822,1228981
2021-06-29,427.399994,429.000000,420.750000,421.500000,413.466003,2536574
2021-06-30,423.899994,425.000000,418.399994,419.250000,411.258881,1150665
2021-07-01,420.000000,423.500000,417.250000,420.399994,412.386963,1155524
2021-07-02,421.000000,425.399994,419.149994,424.549988,416.457855,735480
2021-07-05,426.600006,434.399994,424.399994,432.700012,424.452545,1721996
2021-07-06,432.149994,436.500000,428.149994,429.649994,421.460663,2258713
2021-07-07,429.899994,433.899994,427.549988,432.549988,424.305359,681203
2021-07-08,433.200012,435.399994,422.100006,424.399994,416.310730,887493
2021-07-09,424.850006,427.450012,421.149994,423.600006,415.525970,640939
2021-07-12,427.250000,430.299988,424.700012,427.500000,419.351654,1385756
2021-07-13,429.600006,431.600006,428.299988,429.149994,420.970184,961510
2021-07-14,429.200012,432.200012,426.500000,430.950012,422.735901,895065
2021-07-15,432.049988,432.899994,429.799988,431.649994,423.422546,464402
2021-07-16,431.700012,432.299988,427.750000,430.200012,422.000183,504644
2021-07-19,423.500000,429.350006,420.250000,427.700012,419.547852,1781263
2021-07-20,426.200012,426.850006,419.000000,420.799988,412.779327,814158
2021-07-22,424.299988,426.700012,420.899994,422.000000,413.956482,441258
2021-07-23,423.399994,430.000000,419.500000,429.149994,420.970184,753824
2021-07-26,428.750000,428.750000,422.500000,423.299988,415.231689,671109
2021-07-27,424.500000,433.149994,424.049988,429.450012,421.264496,1375764
2021-07-28,430.500000,430.500000,421.000000,425.450012,417.340729,647349
2021-07-29,425.500000,443.750000,425.500000,441.750000,433.330017,2141040
2021-07-30,441.750000,444.350006,430.750000,431.700012,423.471588,2202999
2021-08-02,435.399994,436.600006,431.850006,434.850006,426.561554,1172231
2021-08-03,434.950012,447.799988,433.750000,446.450012,437.940460,2095353
2021-08-04,447.899994,467.299988,441.500000,457.049988,448.338379,5851611
2021-08-05,460.200012,462.600006,438.500000,441.850006,433.428131,3082205
2021-08-06,444.799988,447.000000,434.000000,435.649994,427.346283,1140087
2021-08-09,438.899994,441.799988,431.000000,433.399994,425.139191,874686
2021-08-10,434.899994,436.399994,421.700012,426.399994,418.272614,1015030
2021-08-11,429.149994,432.950012,423.149994,428.000000,419.842102,1256503
2021-08-12,430.399994,430.399994,424.899994,427.100006,418.959259,728877
2021-08-13,428.000000,432.149994,424.850006,431.350006,423.128265,1071640
2021-08-16,430.549988,433.899994,424.000000,424.850006,416.752167,924073
2021-08-17,424.950012,425.899994,415.299988,421.350006,413.318878,937046
2021-08-18,422.250000,424.299988,418.000000,419.850006,411.847473,582401
2021-08-20,415.899994,417.299988,405.250000,406.950012,399.193359,1549721
2021-08-23,410.299988,412.899994,401.299988,409.299988,401.498535,1304589
2021-08-24,410.000000,418.799988,408.299988,417.549988,409.591278,610174
2021-08-25,418.500000,421.250000,414.500000,416.200012,408.267029,718145
2021-08-26,415.000000,415.799988,410.000000,410.799988,402.969940,597448
2021-08-27,410.750000,414.500000,407.500000,412.350006,404.490417,784995
2021-08-30,414.500000,423.299988,413.750000,422.700012,414.643127,674347
2021-08-31,424.299988,427.000000,418.700012,426.000000,417.880219,667701
2021-09-01,426.950012,432.500000,425.399994,429.700012,421.509705,779955
2021-09-02,431.700012,433.399994,427.700012,429.649994,421.460663,538671
2021-09-03,431.399994,434.200012,428.299988,431.399994,423.177307,570467
2021-09-06,431.500000,433.750000,430.149994,431.049988,422.833954,379495
2021-09-07,432.000000,432.000000,425.200012,428.950012,420.774017,471095
2021-09-08,429.000000,435.299988,427.950012,431.450012,423.226349,660761
2021-09-09,430.700012,433.649994,429.899994,432.200012,423.962067,603452
2021-09-13,430.700012,433.799988,428.850006,432.750000,424.501587,336299
2021-09-14,435.049988,436.799988,432.250000,433.049988,424.795837,336968
2021-09-15,433.299988,445.000000,431.549988,443.850006,435.390015,1880332
2021-09-16,445.100006,465.899994,442.799988,463.649994,454.812592,1619636
2021-09-17,468.000000,471.850006,450.500000,454.049988,445.395569,1741238
2021-09-20,449.899994,453.450012,435.500000,437.299988,428.964844,7500730
2021-09-21,439.500000,441.450012,432.700012,438.950012,430.583405,829404
2021-09-22,439.399994,442.750000,436.250000,439.000000,430.632446,1009951
2021-09-23,442.000000,451.000000,442.000000,449.799988,441.226593,2981829
2021-09-24,450.899994,451.899994,440.049988,440.799988,432.398132,828337
2021-09-27,444.100006,450.350006,442.450012,446.200012,437.695221,976555
2021-09-28,449.000000,455.700012,439.850006,445.100006,436.616180,1161343
2021-09-29,441.350006,462.149994,439.049988,460.100006,451.330261,2230717
2021-09-30,460.000000,464.799988,451.549988,453.049988,444.414642,1699540
2021-10-01,448.899994,455.500000,444.000000,451.750000,443.139435,782190
